url,movie_name,actor_name,hindi_diag,english_diag,cat
http://www.filmyquotes.com/movies/53, Aa Dekhen Zara,Rahul Dev,Bhigada toh kuch nahi ... lekin bana zaroor sakta hai ... meri kismat,He has not ruined anything ... but he can make something ... my destiny,Drama
http://www.filmyquotes.com/movies/53, Aa Dekhen Zara,Neil Nitin Mukesh,Main khatam toh khel khatam,"If I am over, then the game is over",Action
http://www.filmyquotes.com/movies/53, Aa Dekhen Zara,Neil Nitin Mukesh,Waqt waqt ki baat hai ... aur mera waqt badal raha hai,It is matter of time to time ... and my time is changing,Time
http://www.filmyquotes.com/movies/56, Ajab Prem Ki Ghazab Kahani,Ranbir Kapoor,"No complaints, no demands","No complaints, no demands","Romance,Comedy"
http://www.filmyquotes.com/movies/56, Ajab Prem Ki Ghazab Kahani,Ranbir Kapoor,"Kya ladki hai yaar ... baal silky silky, gaal milky milky ... yeh toh chalti phirti vanilla ice cream hai","What a girl she is ... her hair is silky silky, her cheeks are milky milky ... she is a moving vanilla ice cream","Food & Drinks,Comedy"
http://www.filmyquotes.com/movies/56, Ajab Prem Ki Ghazab Kahani,Ranbir Kapoor,Main aapki jhappi leke pappi lena chahta hoon,I want to hug you and get a kiss from you,Romance
http://www.filmyquotes.com/movies/56, Ajab Prem Ki Ghazab Kahani,Ranbir Kapoor,Aap toop ho ... main toh kehta hoon aap Pope ho,You are great ... infact I am saying you are the Pope,Comedy
http://www.filmyquotes.com/movies/56, Ajab Prem Ki Ghazab Kahani,Salman Khan,Yeh thopade ka design toh pehli baar dekh raha hoon,I am seeing this face's design for the first time,"Rowdyism,Comedy"
http://www.filmyquotes.com/movies/56, Ajab Prem Ki Ghazab Kahani,Salman Khan,"Abhe ghar toh kya, tu kabhi raaste mein bhi dikhayi diya na ... toh chehre ka design badal doongaa","Forget home, if I even see you on the road then ... I will change your face's design",Rowdyism
http://www.filmyquotes.com/movies/56, Ajab Prem Ki Ghazab Kahani,Darshan Jariwala,Kya cool cool ... namakool!,What cool cool ... you waste!,Comedy
http://www.filmyquotes.com/movies/56, Ajab Prem Ki Ghazab Kahani,Darshan Jariwala,Aish karne ke liye bhi cash chahiye,"To have fun also, one needs cash",Money
http://www.filmyquotes.com/movies/57, Aladin,Boman Irani,Kuch sach sirf kahaniyan hoti hai ... aur kuch kahaniyan sach hoti hai,Some truths are only stories ... and some stories are true,"Truth & Honesty,Drama"
http://www.filmyquotes.com/movies/57, Aladin,Amitabh Bachchan,"Hamari zindagi hamare powers doosron ke liye hai ... hum baante hai, cheente nahi","Our life and our powers are for others ... we distribute them, we don't snatch them",Life
http://www.filmyquotes.com/movies/57, Aladin,Ritesh Deshmukh,Sach aur kalpana ka milan ho jaye ... Jasmine ko mujhse pyar ho jaye,Let truth and imagination become one ... and let Jasmine fall in love with me,"Romance,Truth & Honesty"
http://www.filmyquotes.com/movies/57, Aladin,Amitabh Bachchan,Aadmi joh kuch bhi soochta hai lekin kar nahi pata ... ussi ko kar dikhana mera kaam hai ... aur genius mera naam hai,Whatever a man thinks and he is unable to do ... doing that is my work ... and my name is genius,Inspiration
http://www.filmyquotes.com/movies/43, All The Best,Sanjay Dutt,Comedy toh abhi abhi shuru ki hai beta ... action main tees saal se karta aa raha hoon,"Son, I have just started with comedy ... but I have been doing action since 30 years","Comedy,Action"
http://www.filmyquotes.com/movies/43, All The Best,Sanjay Mishra,Tempo ... Dhondu nikaal!,Tempo ... Take out Dhondu!,"Comedy,Transportation"
http://www.filmyquotes.com/movies/43, All The Best,Sanjay Dutt,Kya dekh raha hai? ... Rolex hai Rolex ... woh bhi original,What are you seeing? ... it's a Rolex ... and that to original,Comedy
http://www.filmyquotes.com/movies/43, All The Best,Ajay Devgan,"Tere se badi degree mere paas hai ... MBA ... ""Maha Bekaar Aadmi""","I have a bigger degree than yours ... MBA ... ""Most Bootless Adult""","Education,Comedy"
http://www.filmyquotes.com/movies/43, All The Best,Fardeen Khan,Dosti mein ek doosre ka fayda dekha jaata hai ... fayda uthaya nahi jaata,In friendship you see the benefit of each other ... you don't take benefit of each other,"Friendship,Drama"
http://www.filmyquotes.com/movies/43, All The Best,Asrani,"Muscular, popular, spectacular and ... bachelor","Muscular, popular, spectacular and ... bachelor",Comedy
http://www.filmyquotes.com/movies/43, All The Best,Sanjay Dutt,"Woh sapna kya sapna hai, joh sirf sooke dekha jaaye ... sapna toh woh hona chahiye, joh neendein udda de",A dream that is seen when asleep is not a dream ... a dream should be something that takes away your sleep,"Dreams,Drama"
http://www.filmyquotes.com/movies/1233, Aloo Chaat,Kulbhushan Kharbanda,Insaan ki parak Hindu Musalman se nahi ... insaaniyat se hoti hai ... aur wohi sabse bada mazhab hai,A human is not identified as a Hindu or a Muslim ... but he is by humanity ... and that is the biggest religion,"Religion & God,Inspiration"
http://www.filmyquotes.com/movies/1233, Aloo Chaat,Kulbhushan Kharbanda,Kundli ladka ladki ki nahi ... saas aur ladki ki milani chahiye,You should not match the horoscope of a girl and a boy ... instead you should match for the mother-in-law and the girl,Comedy
http://www.filmyquotes.com/movies/1233, Aloo Chaat,Category: ,India woh emotion hai joh hamare dil mein basta hai ... jahan badhon ke liye izzat aur choton ke liye pyar hota hai,India is that emotion that lives in our hearts ... where there is respect for the elders and love for the small,
http://www.filmyquotes.com/movies/52, A Wednesday,Naseeruddin Shah,Koi madharchod button dabakar mere liye yeh faisla nahin karega ... ki mujhe kab marna hai,No motherfucker can press a button and decide for me ... that when I should die,"Adult,Death"
http://www.filmyquotes.com/movies/52, A Wednesday,Naseeruddin Shah,Aapke ghar mein cockroach aata hai toh aap kya karte hai Rathore Sahab? ... aap usko paalte nahi maarte hai,"Rathore Sir, what do you do when a cockroach comes in your house? ... you don't nourish him you kill him","Animals & Birds,House"
http://www.filmyquotes.com/movies/52, A Wednesday,Naseeruddin Shah,"Aam aadmi ki tarah jiyo, aam aadmi ki tarah bardaash karo aur aam aadmi ki tarah marro","Live like a common man, tolerate like a common man and die like a common man","Life,Death"
http://www.filmyquotes.com/movies/52, A Wednesday,Naseeruddin Shah,"They asked us this question on a Friday, repeated it on Tuesday ... I'm just replying on Wednesday","They asked us this question on a Friday, repeated it on Tuesday ... I'm just replying on Wednesday",Patriotism
http://www.filmyquotes.com/movies/52, A Wednesday,Naseeruddin Shah,I'm just a stupid common man,I'm just a stupid common man,Drama
http://www.filmyquotes.com/movies/52, A Wednesday,Anupam Kher,Yeh hamare hero hai ... ek phone aaya aur pet kharab ho gaya,He is our hero ... one phone call came and he got diarrhea,Rowdyism
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Mithun Chakraborty,"Yeh zindagi ek jung ka maidan hai ... yahan sar uthakar jeene ke liye insaan ko har kadam par ladna padta hai ... kabhi waqt ke saath, kabhi halaat ke saath aur kabhi maut ke saath","Life is a battlefield ... here you have to fight at every step to live with your head held high ... sometimes with time, sometimes with situations and sometimes with death","Life,Time,Death"
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Raza Murad,Jurm ki duniya mein wafaadar dost ... kabhi bhi gaddari kar sakta hai,In the world of crime a honest friend ... can betray anytime,"Crime,Friendship,Lies & Cheating"
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Category: ,Paschatap ke aasoon insaan ke bade se bade paap ko doh dalta hai,The tears of remorse can wipe the biggest of the sins of a person,
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Category: ,Aadmi kitni hi oonchai par kyun na pahunch jaye ... aakash mein ghar nahi bana sakta ... usse sukoon is dharti ki gaud mein hi milta hai,No matter how high a person reaches ... he cannot make a house in the sky ... he will find peace only in the lap of this earth,Drama
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Mithun Chakraborty,Yeh shehar jurm ka bhayanak jungle hai ... aur main is jungle ka sher hoon,This city is a dangerous jungle of crime ... and I'm the tiger of this jungle,"Crime,Animals & Birds,City & Places"
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Deepak Shirke,Jurm ki duniya mein waqt aur mauke ke hisaab se chalna padta hai,In the world of crime you have to move according to time and opportunity,"Crime,Time"
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Mithun Chakraborty,Adalat se jab kisi ko saza-e-maut milti hai ... toh Rashtrapati ke paas mercy appeal karke maut se bach sakta hai ... lekin Dada Thakur jab kisi ko maut ki sazaa sunata hai ... toh uske liye zindagi ke sare raste band ho jaate hai,When someone gets the death penalty from the court ... then you can prevent death by making a mercy appeal to the President ... but when Dada Thakur announces someone's death ... then all the roads of his life close out,"Death,Law & Order,Rowdyism"
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Rami Reddy,"Dushman ke paas agar taqat ke saath saath dimaag bhi ho ... toh vaar uske haath pe nahi, gardan pe karna chahiye",If the enemy has a mind along with the strength ... then you should attack his neck and not his hand,"Enemy,Action"
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Mithun Chakraborty,Maut tere liye bahut aasaan sazaa hogi ... main tujhe zinda rakhoonga aur teri har saans mein maut ki bechaini bhar doonga ... taaki tu sari zindagi is hi tarah tadap-tadapkar jeeta rahe,Death will be a very easy punishment for you ... I'll keep you alive and I'll fill the restlessness of death in every breath of yours ... so that you live your entire life trembling like this,"Death,Life"
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Mithun Chakraborty,"Yeh woh rasta hai jiske dayen, bayen aur peeche maut ki gehri khai hai","This is that path which has a deep drop on its right side, left side and behind",Drama
http://www.filmyquotes.com/movies/1048, Aaj Ka Boss,Raza Murad,Insaan duniya ki har jung jeet sakta hai lekin ... maut ke aage usse haarna hi padta hai,A human can win every battle of the world ... but he has to lose in front of death,"Victory & Success,War & Battle,Death"
http://www.filmyquotes.com/movies/1160, Anamika,Achint Kaur,Zindagi itni lambi nahi hoti ki invitation ka intezar kiya jaaye,Life is not so long that we should wait for an invitation,Life
http://www.filmyquotes.com/movies/1160, Anamika,Koena Mitra,"Aap beshaq unse pyar thoda kam, lekin wafaa zyada kare","You may love him a little less, but be more loyal to him",Drama
http://www.filmyquotes.com/movies/61, Bachna Ae Haseeno,Ranbir Kapoor,"Love, pyar, ishq, mohabbat ... jab hota hai, jisko hota hai ... duniya badal deta hai","Love, romance ... when it happens, to whom it happens ... it changes the world",Romance
http://www.filmyquotes.com/movies/61, Bachna Ae Haseeno,Ranbir Kapoor,"Kal toh chala gaya, us pe koi control nahi ... aur aane waala kal toh tabhi sambhalega ... jab aaj kuch thik kar do","Yesterday has gone, we have no control over it ... and tomorrow will only be better ... if you do something right today","Time,Inspiration"
http://www.filmyquotes.com/movies/61, Bachna Ae Haseeno,Ranbir Kapoor,Pyar paana jitna mushkil hota hai na ... utni hi aasani se kho bhi jaata hai,It is very difficult to get love ... but it is very easy to lose it,Romance
http://www.filmyquotes.com/movies/61, Bachna Ae Haseeno,Ranbir Kapoor,Do dilon ka mail on Eurail,Meeting of two hearts on Eurail,"Transportation,Romance"
http://www.filmyquotes.com/movies/61, Bachna Ae Haseeno,Ranbir Kapoor,Yahan har mausam se pyar hota hai ... aur har mausam mein pyar hota hai,Here you love every weather ... and you fall in love in every weather,"Romance,Weather"
http://www.filmyquotes.com/movies/61, Bachna Ae Haseeno,Category: ,Ladkiyan shikaar hoti hai ... yaar nahi,Girls are prey ... not friends,Comedy
http://www.filmyquotes.com/movies/896, Black & White,Arun Bakshi,Apni nazar ussi raste pe honi chahiye ... joh aapko aapki manzil pe le jaye,You should keep your eyes on that path ... which takes you to your destination,Inspiration
http://www.filmyquotes.com/movies/896, Black & White,Anil Kapoor,Tofhe rishton ko mazboot karne ke liye diye jaate hai,Gifts are given to strengthen relationships,Drama
http://www.filmyquotes.com/movies/896, Black & White,Anil Kapoor,"Kisi masoom ka khoon karne se pehle, do second ke liye apne bachchon ke bare mein socho ... kabhi kisi ka khoon nahi kar paoge","Before killing someone innocent, thing about your children for two seconds ... you'll never be able to kill anyone","Drama,Inspiration"
http://www.filmyquotes.com/movies/896, Black & White,Category: ,"Main chala, main chala kabhi is dagar kabhi us dagar ... saath mere chale zindagi ka safar","I am walking sometimes here, sometimes there ... and walking along with me is the journey of life","Shayari,Life"
http://www.filmyquotes.com/movies/896, Black & White,Category: ,"Is duniya mein sabse bada aadmi wahi hai jisna naam hai grahak ... aur us grahak ka na koi naam poochta hai, na imaan ... woh grahak na Hindu hai, na Musalman ... woh hai sirf har dhande ka Allah aur bhagwan","The biggest person in this world is called a customer ... and no one will ask a customer for his name, or his religion ... a customer is neither Hindu, nor a Muslim ... he is only the God of every business",Religion & God
http://www.filmyquotes.com/movies/896, Black & White,Category: ,"Jise log kehte hai, Hindustan hai ... yahi apne khwabon ka pyara jahan hai ... kahi mazhabon ka yahan ek nishaan hai ... yeh Hindustan hai, yeh Hindustan hai, yeh Hindustan hai","What people call India ... it is a lovely country of our dreams ... there is a single sign of many religions here ... this is India, this is India, this is India","Patriotism,Religion & God"
http://www.filmyquotes.com/movies/896, Black & White,Category: ,Joh log khud par yakeen nahi karte ... woh kabhi jeet nahi sakte,Those who don't believe in themselves ... they can never win,Inspiration
http://www.filmyquotes.com/movies/896, Black & White,Category: ,Joh maut se darta hai ... woh hamare liye khatra hai,The one who is scared of death ... is dangerous for us,
http://www.filmyquotes.com/movies/896, Black & White,Category: ,"Umar-e-daraaz maangkar laye the char din ... do aarzo mein kat gaye, do intezaar mein","I had requested four days from life ... two passed by in wishing, and two in waiting",Life
http://www.filmyquotes.com/movies/1184, Bombay To Bangkok,Vijay Maurya,"Chahe juda ho dono ke jahan, phir bhi judi hai dekho taqdeerein ... pyar ki koi sarhad na zubaan, pyar na maane koi zanjeerein","Even if both our worlds are separate, still our destinies are connected ... love has no boundaries nor language, love doesn't believe in any shackles","Shayari,Romance,Luck & Destiny"
http://www.filmyquotes.com/movies/1184, Bombay To Bangkok,Vijay Maurya,Sacha pyar life mein ek baar aata hai ... aur jab aata hai toh achanak koi aaise roop mein jiska hum andaza nahi kar sakte,"True love comes only once in life ... and when it comes, then it suddenly comes in such a disguise which we can't even think of","Romance,Life"
http://www.filmyquotes.com/movies/1184, Bombay To Bangkok,Category: ,"When you have eliminated the impossible ... whatever remains, however improbable ... must be the truth","When you have eliminated the impossible ... whatever remains, however improbable ... must be the truth",
http://www.filmyquotes.com/movies/1184, Bombay To Bangkok,Vijay Maurya,"Jaldi mein woh chala kaha na goodbye ... ticket lekin gira gaya, ja raha hai Dubai","He left in a hurry without saying goodbye ... but he dropped the ticket, and he is going to Dubai","City & Places,Shayari"
http://www.filmyquotes.com/movies/1142, C Kkompany,Tusshar Kapoor,Pyar paise se khareeda nahi ja sakta barabar hai ... magar iske upar kharcha bahut hai,It's true that love can't be bought with money ... but you spend a lot on it,"Money,Comedy"
http://www.filmyquotes.com/movies/1142, C Kkompany,Raima Sen,Tum jaise log na shaadi se pehle maine pyar kiya ... aur shaadi ki baat aayi toh yeh maine kya kiya,People like you say I love you before marriage ... and when it comes to marriage then you say what have I done,"Marriage & Wedding,Comedy"
http://www.filmyquotes.com/movies/1142, C Kkompany,Anupam Kher,"Mera beta TV ke daily soap ki tarah hai ... har din dukh, dard aur taqleef ki guarantee","My son is like the daily TV soap ... he guarantees sorrow, pain and distress everyday","Sadness,Comedy"
http://www.filmyquotes.com/movies/1142, C Kkompany,Mithun Chakraborty,Taqat umar ya kadh mein nahi ... irradon mein hoti hai,Power doesn't exists in age and height ... but it exists intentions,Inspiration
http://www.filmyquotes.com/movies/1142, C Kkompany,Anupam Kher,Zindagi mein kuch cheezein haasil karne ke liye sahi ya galat dekh ke nahi ki jaati ... balki waqt aur halaat dekh ke ki jaati hai,In life to achieve certain things you don't look to see if it's right or wrong ... instead you look to see the time and the situation,"Life,Time,Drama"
http://www.filmyquotes.com/movies/1142, C Kkompany,Tusshar Kapoor,Haath pair mein dum nahi ... lekin hum kisi se kam nahi,We may not have power in our hands and feets ... but we are not less than anyone,Inspiration
http://www.filmyquotes.com/movies/1142, C Kkompany,Sanjay Mishra,"Aaj phir jalwa, phir party ... sharaab, kabab aur hum aap","Today again we'll have fun and party ... with alcohol, meat skewers and you and me","Food & Drinks,Comedy"
http://www.filmyquotes.com/movies/1142, C Kkompany,Tusshar Kapoor,Agar chain se sona hai toh jaag jaiye!,If you want to sleep peacefully then wake up!,Drama
http://www.filmyquotes.com/movies/1142, C Kkompany,Tusshar Kapoor,Hamara art of living ka class ... matlab daru ka khamba aur teen glass,Our art of living class ... means a bottle of alcohol and three glasses,"Food & Drinks,Comedy"
http://www.filmyquotes.com/movies/837, Aaja Nachle,Madhuri Dixit,Kaam samajh kar karogi toh mushkil hai ... pyar samajh kar karogi toh kuch bhi nahi,It will be hard if you do it thinking it as work ... but if you do it as love then it is nothing,Inspiration
http://www.filmyquotes.com/movies/837, Aaja Nachle,Konkona Sen Sharma,Chabuk banakar tudha maroongi na ... hosh aayega toh budha ho jayega,If I'll use my hand and hit you as a whip ... then you'll be old when you regain your consciousness,"Rowdyism,Action"
http://www.filmyquotes.com/movies/837, Aaja Nachle,Madhuri Dixit,Kalakar banne ki chah ko bahar agar hai lana ... toh sheeshey ko thodi takleef dijiye aur dil ko ek bahana,If you want to bring out your interest of becoming an actor ... then give the mirror some difficulties and your heart a reason,"Comedy,Inspiration"
http://www.filmyquotes.com/movies/837, Aaja Nachle,Irrfan Khan,Joh ek baar bhaagte hai ... woh hamesha bhaagte rehte hai,Those who run once ... they keep running forever,Drama
http://www.filmyquotes.com/movies/837, Aaja Nachle,Madhuri Dixit,Style bhi toh koi cheez hoti hai,Style is also something,Comedy
http://www.filmyquotes.com/movies/837, Aaja Nachle,Madhuri Dixit,Shakal dekhi hai aaine mein ... amavas ke chand par Maggi noodles latkaye hue hai ... chudail kahinki,Have you seen your face in the mirror ... it looks like Maggi noodles are hanging on the moon of a no moon night ... you witch,"Comedy,Food & Drinks"
http://www.filmyquotes.com/movies/837, Aaja Nachle,Ranvir Shorey,Chokriyan bahut mil jaati hai ... lekin Laila dobara kisi ko nahi milti,You'll get many a girls ... but no one gets Laila for the second time,Women
http://www.filmyquotes.com/movies/837, Aaja Nachle,Sushmita Mukherjee,Kabhi kabhi apne heere ki pehchan nahi hoti ... keh dete hum toh yunhi kuch bhi ladakpan mein ... magar sach yeh hai ki ... aap nahi hote toh jaan nahi hoti,Sometimes you can't recognize your own diamond ... and we say anything in our youth days ... but the truth is that ... this life would not be here if you were not here,"Romance,Shayari,Truth & Honesty"
http://www.filmyquotes.com/movies/837, Aaja Nachle,Sushmita Mukherjee,"Kismat toh kholne ki baat hai, khul jaati hai ... har dil ki chaabi hai, dhoondo toh mil jaati hai","Destiny is all about opening it, it sure will open ... every heart has a key, you'll find it if you look for it","Inspiration,Shayari,Luck & Destiny"
http://www.filmyquotes.com/movies/837, Aaja Nachle,Akshaye Khanna,Galat baat ko kis tarah lena chahiye ... yeh hamare khandan ke bachchon ko doodh mein pilaya jaata hai,How do you deal with the wrong thing ... the kids in our family are given that lesson mixed with milk,"Food & Drinks,Comedy"
http://www.filmyquotes.com/movies/837, Aaja Nachle,Darshan Jariwala,Joh dil se nikalta hai woh kala hota hai ... joh dil mein dabba rehta hai woh kaala hota hai,What comes out from the heart is talent ... and what stays within the heart is black,Drama
http://www.filmyquotes.com/movies/837, Aaja Nachle,Darshan Jariwala,Tu is duniya ke isharon par nahi ... apne dil ki dhadkan par nachne ke liye paida hui hai,You are born to dance on the heartbeats of your heart ... not on the fingers of this world,Dance
http://www.filmyquotes.com/movies/837, Aaja Nachle,Konkona Sen Sharma,"Jhatak ke patak doongi, latak ke mar jayega","I will jolt and throw you, and you'll die hanging","Rowdyism,Action"
http://www.filmyquotes.com/movies/837, Aaja Nachle,Konkona Sen Sharma,Meri toh juein bhi nahi nachi aaj tak,Not even my louses have danced to date,"Dance,Comedy"
http://www.filmyquotes.com/movies/429, Aap Kaa Surroor,Hansika Motwani,Apne vaade toh koi bhi nibha sakta hai ... main tumse itna pyar karti hoon ki tum mere naam pe koi bhi vaada karo ... woh main nibhaongi,Anyone can fulfill their own promises ... I love you so much that if you make any promises on my name ... I will fulfill those too,Romance
http://www.filmyquotes.com/movies/429, Aap Kaa Surroor,Himesh Reshammiya,Bhagwan ka screenplay bhi ajeeb hai ... kabhi kisiko mukammal jahan nahi milta,Gods screenplay is strange ... no one ever gets a perfect world,"Religion & God,World & Universe"
http://www.filmyquotes.com/movies/429, Aap Kaa Surroor,Himesh Reshammiya,"Life ka sikka ... heads aur tails, khushi ur gham ... dono saath saath hi chalte hai","The coin of life ... heads or tails, happiness or sadness ... both go together","Life,Happiness,Sadness"
http://www.filmyquotes.com/movies/429, Aap Kaa Surroor,Himesh Reshammiya,Bhagwan do hi baar haste hai ... pehli baar tab jab duniya kisiko aabad karna chahe aur bhagwan usse barbad ... aur doosri baar tab jab duniya kisiko barbad karna chahe aur bhagwan usse aabad,God only laughs on two conditions ... one when the world wants to make someone happy and God wants to destroy him ... and second when the world wants to destroy someone and God wants to make him happy,"Religion & God,World & Universe,Drama"
http://www.filmyquotes.com/movies/429, Aap Kaa Surroor,Mallika Sherawat,Aaj kal pyar mein jaan li jaati hai ... di nahi jaati,Nowadays you take a life in love ... you don't give one,"Life,Romance"
http://www.filmyquotes.com/movies/429, Aap Kaa Surroor,Category: ,"Ek hi baat bolte bolte thakoonga ... toh har ladki ko I love you, I love you kaise bolonga","If I get tired saying the same again and again ... then how will I say I love you, I love you to every girl",
http://www.filmyquotes.com/movies/443, Apne,Dharmendra,"Zindagi bilkul in barf ki reshu ki tarah hi toh hai ... pal bar ke liye taherti hai aur pighal jaati hai ... par kambhakt jitni derr rehti hai, badi khoobsurat lagti hai","Life is just like the soul of the snow ... it stays for sometime and then melts ... but for the time it stays, it looks beautiful","Life,Drama"
http://www.filmyquotes.com/movies/443, Apne,Dharmendra,Pehle ek Hindustani ko samajh lo ... Hindi apne aap aa jayegi,First try to understand an Indian ... you will understand Hindi automatically,Comedy
http://www.filmyquotes.com/movies/443, Apne,Shilpa Shetty,Zindagi mein paise zyada bhale hi ho ... kam kabhi nahi padne chahiye,In life it is OK to have more money ... but you should never have less,"Money,Life"
http://www.filmyquotes.com/movies/443, Apne,Dharmendra,Itihaas koi akela nahi rach sakta ... itihaas rachne ke liye apno ki zaroorat hoti hai,No one can create history alone ... you need your dear ones to create history,Drama
http://www.filmyquotes.com/movies/60, Awarapan,Emraan Hashmi,Ek awaaz hai joh mere kano mein goonjti rehti hai ... ek chehra hai joh meri aankhon ke samne baar baar aa jata hai ... mere dil ka sukoon thi woh,There is one voice that keeps echoing in my ears ... there is one face that keeps coming in front of me every time ... she was the peace of my heart,Romance
http://www.filmyquotes.com/movies/60, Awarapan,Emraan Hashmi,Maine maut ko bahut kareeb se dekha hai ... kisi aur ki zindagi ke liye marna hi meri manzil hai,I have seen death very closely ... to die for someone else is my destination,"Death,Life,Drama"
http://www.filmyquotes.com/movies/60, Awarapan,Emraan Hashmi,Jinke apne sapne poore nahi hote na ... woh doosron ke sapne poore kartein hai,Those who don't fulfill their own dreams ... they fulfill others dreams,"Dreams,Inspiration"
http://www.filmyquotes.com/movies/60, Awarapan,Emraan Hashmi,Mujhe jannat mein jagah nahi chahiye ... mein bas is ladki ko is jahannum se bachane aaya hoon,I don't need a place in heaven ... I have only come to save this girl from this hell,Drama
http://www.filmyquotes.com/movies/60, Awarapan,Ashutosh Rana,"Kisi insaan ka kadh janna ho, toh pata lagao ke uske dushman kaun hai ... jitna bada dushman, utna bada woh","If you want to know the level of a person, then find out who are his enemies ... the bigger his enemies are, the bigger he is","Enemy,Drama"
http://www.filmyquotes.com/movies/60, Awarapan,Ashutosh Rana,Aurat ka dil aur samundar ki gherai ... maapna aasaan nahi hota hai,The heart of a woman and the deepness of the ocean ... is hard to be measured,"Women,Drama"
http://www.filmyquotes.com/movies/60, Awarapan,Ashutosh Rana,Insaan apne liye gaye faislo se hi bada hota hai,A man gets bigger by the decisions he takes,Inspiration
http://www.filmyquotes.com/movies/60, Awarapan,Ashutosh Rana,Jab achchai ke paude pe phal lagne lage na ... toh uske upar burai ki khaad nahi sejhni chahiye,When the tree of goodness has started growing fruits ... then you should not throw the compost of badness on it,"Flowers & Trees,Drama"
http://www.filmyquotes.com/movies/843, Bheja Fry,Vinay Pathak,Chinta chitta ke samaan hoti hai,Worry is just like a funeral pyre,Drama
http://www.filmyquotes.com/movies/843, Bheja Fry,Ranvir Shorey,Tera gaana sunke toh behra bhi tujhe apne ghar se nikaal dega,Even a deaf person will throw you out of his house after listening to your song,Comedy
http://www.filmyquotes.com/movies/843, Bheja Fry,Vinay Pathak,Door jana hi hai toh paap se door jao ... paapi se door kyun jaate ho,If you want to go far then go far from the sin ... why are you going far from the sinner,Inspiration
http://www.filmyquotes.com/movies/843, Bheja Fry,Milind Soman,"Rab milaye jodi ... ek andha, ek kodi",God makes pairs ... one is blind and one is a leper,"Comedy,Religion & God"
http://www.filmyquotes.com/movies/843, Bheja Fry,Vinay Pathak,Abhe tu chal ... bavasir ka phoda!,Move on ... you boil from piles!,"Comedy,Adult"
http://www.filmyquotes.com/movies/843, Bheja Fry,Vinay Pathak,Purush ka asli sammaan uske ekagrah mein hai ... uske power of control mein hai,The real honour of a man lies in his focus ... in his power of control,"Men,Inspiration"
http://www.filmyquotes.com/movies/843, Bheja Fry,Vinay Pathak,Beer sharab ki choti behen hoti hai,Beer is a small sister of alcohol,Food & Drinks
http://www.filmyquotes.com/movies/843, Bheja Fry,Vinay Pathak,Desire is the root cause of all evil,Desire is the root cause of all evil,Drama
http://www.filmyquotes.com/movies/740, Bhool Bhulaiyaa,Akshay Kumar,Itna susu laate kahan se ho tum?,Where do you get so much urine from?,Comedy
http://www.filmyquotes.com/movies/740, Bhool Bhulaiyaa,Category: ,Hing ki baas aur prem ka vaas ... chupaye nahi chupta,The smell of Asafetida and the desire in love ... cannot be hidden,Comedy
http://www.filmyquotes.com/movies/740, Bhool Bhulaiyaa,Shiney Ahuja,Aap apne vishvas ko satya samajhte hai ... aur main sirf satya pe vishvas rakhta hoon,You consider your belief as the truth ... and I only believe in the truth,Truth & Honesty
http://www.filmyquotes.com/movies/906, Big Brother,Sunny Deol,Agar tune meri zindagi ki taraf aankh uthakar bhi dekha ... toh teri zindagi mein aaise aaise scene likh doonga ... joh na tune kabhi dekhe honge na sune honge,Even if you try to look towards my life ... then I'll write such scenes in your life ... which you would have never seen before and neither heard of,"Rowdyism,Life"
http://www.filmyquotes.com/movies/906, Big Brother,Sunny Deol,Insaan joh karam karta hai ... unhi karamon ki karmi milti hai usse,The deeds that a person does ... he goes through the consequences of the same deeds,Inspiration
http://www.filmyquotes.com/movies/906, Big Brother,Danny Denzongpa,"Kaam, naam aur anjaam ... sab tay hai","Work, name and outcome ... are all decided",Drama
http://www.filmyquotes.com/movies/788, 36 China Town,Kareena Kapoor,Partnership sirf profit mein hi nahi ... loss mein bhi hoti hai,A partnership happens not only in profit ... but in loss also,Business
http://www.filmyquotes.com/movies/788, 36 China Town,Upen Patel,Tumhare daddy drug dealer hai na? ... varna aaisi nasheeli cheez aur kaun bana sakta hai ... tumhe dekhte hi nasha chad gaya,Your dad is a drug dealer right? ... or else who can produce such a highly intoxicating thing ... I am intoxicated by looking at you,"Comedy,Parents"
http://www.filmyquotes.com/movies/788, 36 China Town,Paresh Rawal,Jua mein jeetne ka koi formula nahi hota ... haan nahi harne ka ek formula hai ... (kya) ... jua mat khelo,There is no formula to win in gambling ... but yes there is a formula for not losing ... (what) ... don't gamble,"Gambling,Victory & Success,Defeat & Failure"
